,Date,User,Tweet,Keyword
20,2021-07-08 06:05:00+00:00,kathmandupost,"Two dead, three missing in floods, landslides in Gandaki

Vehicular movement along several road sections has been obstructed due to landslides.
https://t.co/GUIEVP7GWI — by Agandhar Tiwari",flood
21,2019-05-09 06:45:00+00:00,kathmandupost,"A delay in the construction of an embankment at Kutiyakabar is giving sleepless nights to the residents of Mahakali Municipality-10 in Kanchanpur as locals are worried about floods &amp; landslides in their settlement with monsoon just around the corner

https://t.co/AGdFXpNshm",flood
22,2020-07-22 05:15:00+00:00,kathmandupost,"Floods and landslides continue to claim lives and displace people across country

Seven people died while two have gone missing in monsoon-induced disasters in the last 24 hours.

https://t.co/RBJ035XBVt — by Ajit Tiwari",flood
23,2020-08-19 04:52:27+00:00,kathmandupost,"Six dead, dozens missing in floods in Achham

Flooded Kailash Khola caused devastation in several settlements in Ramaroshan Rural Municipality on Tuesday.
https://t.co/wyXz0OcWqV — by @menukadhungana2",flood
24,2021-06-24 05:40:00+00:00,kathmandupost,"Survivors of Melamchi floods wait to see missing family members

Around 600 people in Melamchi and 300 in Helambu, which lies upstream, have been affected by floods last week. https://t.co/M9t4mbWkmo — by Anish Tiwari",flood
25,2022-06-20 06:05:00+00:00,kathmandupost,"Khado river starts eroding embankment leaving settlements at risk of flooding

Hundreds of people from various settlements in Saptari are affected by floods in the river every monsoon.

https://t.co/TE2JLFhEdj — by Abadhesh Kumar Jha",flood
26,2023-05-07 05:30:00+00:00,kathmandupost,"Corpses pile up after nearly 200 killed in Congo floods

The last incident of a similar scale in Congo occurred in October 2014, when heavy rainfall destroyed over 700 homes.

https://t.co/rTJtNuRwCL",flood
27,2022-06-28 00:15:00+00:00,kathmandupost,"Gurdung settlement faces acute water shortages every monsoon

Water supply to the only tap in the village gets disrupted during the season as floods damage the reservoir.

https://t.co/aOTcni4aQS — by Sarita Shrestha",flood
28,2022-07-08 23:45:00+00:00,kathmandupost,"Villagers suffer in the absence of suspension bridge in Thalara

People of five local units in Bajhang, Doti &amp; Baitadi districts have been hit hard after floods in October last year destroyed the bridge linking Deura Bazaar &amp; Thalara. https://t.co/c8zrUNkNRG — by @bajhangimitra",flood
29,2021-06-23 15:45:00+00:00,kathmandupost,"Expecting mothers who need Caesarean delivery are at risk in flood-ravaged Helambu

Government has a helicopter rescue programme to prevent maternal deaths, but health workers say the process is caught up in red tape. 

https://t.co/iZMr9sA5VG — by @arjunpoudeltkp",flood
30,2021-09-26 07:30:00+00:00,kathmandupost,"FICTION PARK: Floods and stories

In the alleyways of Patan, the houses are pressed against each other like books on a bookshelf. Things keep breaking and stories keep spilling.

https://t.co/XKM3mMRmhj — by @shranupt",flood
31,2021-08-17 00:45:00+00:00,kathmandupost,"Cantilever bridge left unused after floods swept away approach way

The trail should be repaired to ease transportation of food and daily essentials, locals say.

https://t.co/dVIK1dgRgD — by Hariram Upreti",flood
32,2023-03-01 05:55:00+00:00,kathmandupost,"Displaced families of October floods and landslides in Mugu languish in flimsy tents

Resettlement is not in sight while survivors face a shortage of food at their makeshift homes. https://t.co/1GjrqcLZtf — by Raj Bahadur Shahi",flood
33,2021-04-17 07:45:00+00:00,kathmandupost,"Farmers who lost fertile lands to Koshi floods find hope in fruit farming

Villagers learn new techniques to turn sand covered land into fruit orchards.

https://t.co/tcEvaOKMG6 — by Pradeep Menyangbo",flood
34,2022-04-15 04:10:00+00:00,kathmandupost,"South African floods claim 341 lives, several thousands affected

https://t.co/oJbUYWGeyU",flood
35,2018-07-15 00:15:00+00:00,kathmandupost,"Flood victims help one another as they try to recover from disaster

https://t.co/iOzKpsVv4E",flood
36,2021-11-13 00:30:00+00:00,kathmandupost,"October floods and landslides disrupt water supply in Bajhang

Around 20,000 families are left without safe drinking water, which could lead to outbreak of diseases. 

https://t.co/XiYnVqYXDG — by @bajhangimitra",flood
37,2021-08-16 02:00:00+00:00,kathmandupost,"Geological study finds 13 settlements of Bahrabise at high risk of landslides, floods

The study team has recommended the relocation of 5,000 households in several settlements that are at risk.

https://t.co/1BKMpsBYKe — by Anish Tiwari",flood
38,2020-06-25 08:15:00+00:00,kathmandupost,"After Covid-19, Narainapur locals have another fear to grapple with: flood

Narainapur might have dodged the worst effects of Covid-19 but as the rainy season sets in, the fear of a flood haunts villagers.
https://t.co/UFlRRxYr2k — by Madhu Shahi &amp; Rupa Gahatraj",flood
39,2022-09-10 05:19:41+00:00,kathmandupost,"Nepal is one of the hotspots of climate crisis. Our people have been bearing the disproportionate brunt of climate change, with increased frequency of landslides, floods and wildfires: PM Deuba

#KantipurConclave2022",flood
40,2019-07-13 16:07:09+00:00,kathmandupost,"UPDATE: Death toll from floods and landslides triggered by the continuous heavy rainfall since Friday has reached 43 until 9 PM on saturday, according to the latest bulletin published by Nepal Police. https://t.co/P8Pydy2bAt",flood
41,2022-12-28 07:01:45+00:00,kathmandupost,"Rescue teams across nine provinces in the Philippines raced on Wednesday to try to locate 26 people missing after weekend rains, floods and landslides that have killed at least 25 people, in one of its deadliest weather events this year.

https://t.co/WVFzU7AfbW",flood
42,2021-07-15 06:10:00+00:00,kathmandupost,"Flood and landslide dam river threatening Darchula villages

Fifteen families are at risk of inundation, local people say.
https://t.co/6ahSGsj4uU — by Manoj Badu",flood
43,2021-09-17 22:45:00+00:00,kathmandupost,"Darchula school running its classes from tents after last year’s floods and landslides

Around 124 students of Samaiji Basic School have been affected as they do not have proper classrooms.
https://t.co/nIOleHappR — by Manoj Badu",flood
44,2022-07-18 03:55:00+00:00,kathmandupost,"Two years after disasters, displaced families are still living in makeshift settlements

In 2020, a provincial ministry paid 26 times more in helicopter fares than what it spent on relief for Sindhupalchok flood and landslide victims. https://t.co/EJccBlPNtA — by @arjunpoudeltkp",flood
45,2021-12-27 09:05:00+00:00,kathmandupost,"Malaysia seeks UN climate adaptation funds amid deadly floods

The funds requested are paltry relative to the amount the country has pledged to spend on flood mitigation efforts, though experts say the plan’s implementation would likely cost much more.

https://t.co/ZruLhMscxT",flood
46,2022-08-09 03:45:00+00:00,kathmandupost,"Floods damage homes, displace families in Dolakha

Floods triggered by bursting of a recharge pond damaged 10 houses at Bhimeshwar Municipality on Sunday.
https://t.co/Sfxd2O9jbQ — by Kedar Shiwakoti",flood
47,2022-08-05 10:45:00+00:00,kathmandupost,"EDITORIAL: Deluge and after

The marginalised population should not be left behind while providing flood victims with relief.

https://t.co/UecdhRx6PN",flood
48,2019-07-14 04:35:00+00:00,kathmandupost,Urban planners blame the Valley’s haphazard urbanisation and reckless land use for the severity of floods seen in the last few years. https://t.co/flPeGSgqYq — by @bbhrikuti,flood
49,2021-08-30 09:15:00+00:00,kathmandupost,"Floods, landslides obstruct foot trails in northern Gorkha

Chhekampar and Chumchet have been cut off from rest of the district, disrupting supply of food and daily essentials.

https://t.co/6AidPDa4Xq  — by Hariram Upreti",flood
50,2018-07-20 06:00:00+00:00,kathmandupost,"Authorities divert Lalbakaiya River to stop floods in Inarba

#KathmanduPost

https://t.co/A5kFnCi2yI",flood
51,2018-09-22 11:45:00+00:00,kathmandupost,"An account of the Simara Airport’s response to the devastating 1993 floods in the Kathmandu Valley, Tri Ratna Manandhar

https://t.co/iodph5TwLt",flood
52,2021-06-23 04:05:00+00:00,kathmandupost,"Expecting mothers who need Caesarean delivery are at risk in flood-ravaged Helambu

Government has a helicopter rescue programme to prevent maternal deaths, but health workers say the process is caught up in red tape. https://t.co/0XoXkxgOVQ — by @arjunpoudeltkp",flood
53,2021-06-30 00:45:00+00:00,kathmandupost,"Monsoon also means police have to cope with the rains and this affects their work

The police are the first responders during floods and landslides but stations across the country are yet to be built since the 2015 earthquakes. https://t.co/ElnwLZlTKE — by @dhungana_shuvam",flood
54,2022-10-21 02:25:00+00:00,kathmandupost,"Nepal to talk up climate losses and seek more funding at COP27

Some 400,000 people were displaced from 2008 to 2014 due to climate change-induced floods, landslides in Nepal.
https://t.co/vxZ1NXzXhK — by @poudeel_puru",flood
55,2022-08-24 12:56:08+00:00,kathmandupost,"Pakistan appeals for international assistance after floods

July’s national rainfall was almost 200 percent above average, a senior official at the metrological office said, making it the wettest July since 1961.

https://t.co/lAnM49dPIo",flood
56,2019-07-12 04:10:00+00:00,kathmandupost,"Heavy monsoon rains for the past few days have left many settlements at high risk of floods and landslides in several places in the country.

https://t.co/o75K1j5PAr",flood
57,2018-08-06 12:09:49+00:00,kathmandupost,"Rain, flood wreak havoc in Lalitpur (In photos)

Photos by: @Anish_PJ

https://t.co/kxXMN3hgPG https://t.co/nLExuqQrch",flood
58,2021-08-31 04:35:00+00:00,kathmandupost,"Floods, landslides continue to wreak havoc

Three persons died, two others have gone missing in Duhun Rural Municipality of Darchula district in the past 24 hours.
https://t.co/xR0LQHvPWa — by Manoj Badu",flood
59,2019-08-14 08:38:00+00:00,kathmandupost,"Flood wary districts in the province face the same ordeal every year but the authorities are yet to find a permanent solution to this perennial problem

https://t.co/c2tXbytuds — by Om Prakash Thakur",flood
60,2022-06-28 12:39:31+00:00,kathmandupost,"Floods wreak havoc in Jhapa

Squatter settlements along the river banks have been most affected by the floods, police said.

https://t.co/fjluzGvzWu — by @parwatportel2 https://t.co/93PEEGz1NU",flood
61,2020-07-03 09:24:00+00:00,kathmandupost,"Construction of a railway line along Bathnaha in India to Katahari in Nepal has put many villages at risk of floods

https://t.co/fSe8oC6gJX — by Deo Narayan Sah",flood
62,2021-09-06 01:46:22+00:00,kathmandupost,"EDITORIAL: Pouring destruction

Floods will be recurring tragedies if we do not act on them immediately.

https://t.co/4n1r7Qi9LQ",flood
63,2019-07-07 08:35:10+00:00,kathmandupost,The local people have long been demanding a stop to haphazard mining in the stream. They claimed the streams were exploited leaving the nearby settlements at high risk of floods and inundation. https://t.co/HXzMibYh8R — by Binu Timsina,flood
64,2022-06-25 14:15:00+00:00,kathmandupost,"Monsoon means disaster in Madhes Province

Several settlements in Rautahat and Saptari face yearly displacement and loss of lives and properties caused by floods and inundation.

https://t.co/GOUdnfbEew — by Shiva Puri &amp; Abadhesh Kumar Jha",flood
65,2020-01-24 09:35:00+00:00,kathmandupost,"Several infrastructures in Khalanga, the district headquarters of Darchula, were destroyed by devastating floods in the Mahakali river in 2013. Till date, none of these infrastructures has been completely reconstructed. https://t.co/VTF85U9R0r — by Manoj Badu",flood
66,2019-10-05 04:15:00+00:00,kathmandupost,"As Dashain shoppers flood core areas in Kathmandu, traffic worsens https://t.co/brLQh29ygE — by @AnupOjha7",flood
67,2022-02-02 00:45:00+00:00,kathmandupost,"Delay in embankment repair worries Tikapur residents

Floods triggered by heavy rains in the third week of October last year breached the embankment along Karnali River and inundated several settlements. https://t.co/rCRSUJXWlB — by Ganesh Chaudhary",flood
68,2021-08-09 06:45:00+00:00,kathmandupost,"More than 80,000 people have been evacuated because of heavy rains and floods in the southwestern Chinese province of Sichuan, state media reported on Monday.

https://t.co/Sl72jvvf6u",flood
69,2018-07-15 11:45:00+00:00,kathmandupost,"Department of Hydrology and Meteorology has predicted flash floods in the rivers of hilly districts due to incessant rains, urging people living near the river banks and surrounding areas to remain alert to such possibility

#KathmanduPost

https://t.co/5Zh2pUHWzP",flood
70,2019-07-15 03:10:00+00:00,kathmandupost,"The Health Emergency Operation Centre, set up by the Ministry of Health and Population, has asked international partner agencies to be prepared to help and mobilise their mechanisms in the flood- and landslide-hit districts.
https://t.co/BsYueBpKvD — by @arjunpoudeltkp",flood
71,2022-12-10 03:00:01+00:00,kathmandupost,"Melamchi water comes to Kathmandu homes, again

Melamchi Water Supply Board is supplying 170 million litres per day under a temporary arrangement even as the headworks remain under flood debris.

https://t.co/KzgAH0NmpW — by @journoprithvi",flood
72,2019-07-21 06:35:00+00:00,kathmandupost,"The District Disaster Management Committee in Sarlahi has postponed the relief distribution programme, suspecting that some fake flood victims were collecting aid. https://t.co/N7UKup6nb2 — by Om Prakash Thakur",flood
73,2021-05-10 03:15:00+00:00,kathmandupost,"Air pollution not only impacts health, but can also trigger floods and landslides, study finds

https://t.co/bVKzyoC5Wp — by @CK_Mandal",flood
74,2018-07-17 20:30:00+00:00,kathmandupost,"Flood-affected Gobargada locals await rescue (In pictures)

#KathmanduPost

https://t.co/HMpHryAFrY",flood
75,2020-09-02 06:50:00+00:00,kathmandupost,"The Food Management and Trading Company Limited could not transport food to Mugu due to lockdown and disruption of Namga-Gamgadhi road by floods and landslides.
https://t.co/ggRcMZPMDv — by Raj Bahadur Shahi &amp; Hari Gautam",flood
76,2021-10-31 08:45:00+00:00,kathmandupost,"Blaming climate change, Turkish farmers count the cost of drought

Besides the lingering drought, Turkey was hit by flash floods in its Black Sea region and massive wildfires in southern regions during the summer.

https://t.co/N579OVkJCo",flood
77,2019-07-30 01:15:00+00:00,kathmandupost,"While traders say the flood and landslides in key vegetable producing areas has affected production, consumer rights activists say middlemen are hiking up prices on the pretext of natural disasters. https://t.co/4Pxupxw0Bl  — by @PrasainKrishana",flood
78,2019-07-18 12:45:00+00:00,kathmandupost,"Around 70% of flood victims of Hanuman Nagar Kakalini in Saptari are from impoverished backgrounds, primarily Musahars, Chamars and Malahas, who are unable to afford to migrate to safer areas in the district by themselves. — by Abdhesh Kumar Jha

https://t.co/DLiRbPzMVs",flood
79,2022-02-01 06:30:00+00:00,kathmandupost,"Delay in embankment repair worries Tikapur residents

Floods triggered by heavy rains in the third week of October last year breached the embankment along Karnali River and inundated several settlements.

https://t.co/hJoHnHJFeC — by Ganesh Chaudhary",flood
80,2020-07-17 03:37:00+00:00,kathmandupost,"The invisible pandemic

From 2015-18, a total of 27,000 families were affected by floods and landslides and 721 lives were lost

https://t.co/OSTVkqobp1 Opinion by @madhukaru",flood
81,2020-07-22 04:15:00+00:00,kathmandupost,"Hanumante river floods Bhaktapur settlements; town planners say it’s human made catastrophe

Over three dozen riverside houses and large areas of farmland were waterlogged.

https://t.co/cdT8fjFNjz — by @AnupOjha7",flood
82,2023-02-08 07:00:00+00:00,kathmandupost,"Melting mountain glaciers pose a growing flood risk to some 15 million people around the world, researchers said in a report published on Tuesday, with communities in Asia facing the biggest danger.

https://t.co/d6OkR8KPvx",flood
83,2022-09-18 09:15:00+00:00,kathmandupost,"Eye-watering deaths and destruction out west

21 dead, two missing in late-monsoon floods and landslides in Sudurpaschim and Lumbini provinces. Continuous rainfall has disrupted rescue efforts.

https://t.co/SmhQdGiExG — by @menukadhungana2",flood
84,2021-09-01 08:05:00+00:00,kathmandupost,"Bajura cut off from national road network for two months

Floods and landslides since mid-June have damaged the Sanfe-Martadi road section at several places. https://t.co/h7mvfvTj8h — by Arjun Shah",flood
85,2021-07-01 06:05:00+00:00,kathmandupost,"Koshi Tappu residents protest decision to turn their homesteads into leasehold forest

The proposed area is home to 500 families, mostly flood and landslide victims, squatters and impoverished households.
https://t.co/8qRB1AZiDp — by Dilliram Khatiwada",flood
86,2021-07-16 04:15:00+00:00,kathmandupost,"Continuous rainfall affects normal life in several districts

Heavy rains in Kailali flood rivers and streams displacing scores of families.

https://t.co/oeQfThJz5R — by Mohan Budhaair",flood
87,2023-02-18 02:45:00+00:00,kathmandupost,"Government studying permanent solutions for flood-prone Melamchi project

In June 2021, a raging Melamchi River destroyed the headworks, besides submerging much of Melamchi town.

https://t.co/Gw44XgU188 — by @Pa_w_1",flood
88,2022-10-08 02:35:00+00:00,kathmandupost,"Floods, landslides turn deadly in several districts

October rains damage houses and crops in places. Life is thrown out of gear as Nepalis engage in their biggest festivities.

https://t.co/f5TD3zc3yz",flood
89,2019-11-05 01:15:00+00:00,kathmandupost,OPINION: Sustainable urban development must include flood mitigation plans https://t.co/m9QIJRMDRO — by Madison Wrobley,flood
90,2021-10-23 16:45:00+00:00,kathmandupost,"Hydropower projects largely spared by latest floods, landslides

Besides three projects developed by Kalanga Hydro Pvt Ltd in Bajhang district, there has been no report of major damage to hydropower projects.

https://t.co/07wHMw8hfJ — by @journoprithvi",flood
91,2022-06-20 22:45:00+00:00,kathmandupost,"Khado river starts eroding embankment leaving settlements at risk of flooding

Hundreds of people from various settlements in Saptari are affected by floods in the river every monsoon.

https://t.co/Rgz4OOoIOO — by Abadhesh Kumar Jha",flood
92,2021-08-26 06:55:00+00:00,kathmandupost,"Melamchi floods leave Helambu residents in hardship

Several settlements in Helambu have been cut off from the rest of the district after the floods swept away roads. https://t.co/bNXX6fTG5O — by Anish Tiwari",flood
93,2022-09-11 16:15:00+00:00,kathmandupost,"Darchula floods, landslides leave five dead and 10 missing

The disasters triggered by heavy rainfall have injured at least eight people, police say.

https://t.co/tydKyHm7hl — by Manoj Badu",flood
94,2021-06-21 05:15:00+00:00,kathmandupost,"Swollen Mahakali inundates settlements in Kanchanpur

Floods have displaced more than 35 families in the district and damaged a 100-metre road section and an under-construction bridge.

https://t.co/pNMuPr8tXB — by Bhawani Bhatta",flood
95,2022-01-15 17:45:00+00:00,kathmandupost,"Lockdown, unseasonal floods and loss in quality dealt triple blow to paddy farmers

https://t.co/prlnw5D0y9 — by Ganesh Chaudhary &amp; Shankar Acharya",flood
96,2020-09-20 07:30:00+00:00,kathmandupost,"Bahrabise-Tatopani road section that links Nepal with China in sorry state

Recurring landslides and floods have damaged the road in several places. https://t.co/pIGutBnLib — by Anish Tiwari",flood
97,2023-04-10 03:35:00+00:00,kathmandupost,"Chinese companies showing little interest in power summit

Indian companies are expected to flood the event being held in Kathmandu on April 18-19.

https://t.co/Vt3xv850pb — by @journoprithvi",flood
98,2019-07-29 05:30:00+00:00,kathmandupost,"While traders say the flood and landslides in key vegetable producing areas has affected production, consumer rights activists say middlemen are hiking up prices on the pretext of natural disasters. 
//bit.ly/2GBy6GJ — by @PrasainKrishana",flood
99,2020-07-14 15:43:47+00:00,kathmandupost,Two persons went missing and two others were injured after being swept away by a flood in one of the tunnels of Melamchi Water Supply Project in Sindhupalchok district on Tuesday. https://t.co/uP7Vxpw7kr — by Anish Tiwari,flood
100,2019-07-14 08:26:28+00:00,kathmandupost,"According to Nepal Police, the death toll from floods and landslides since Friday has reached 50 as of Sunday afternoon. These photos show the extent of damage and devastation caused by the rain. https://t.co/IiDWFWvuS3",flood
101,2019-07-17 04:23:00+00:00,kathmandupost,"Leaders say they have been working to settle the issue through dialogue, and talks will intensify once leaders return from flood-affected districts

https://t.co/K78Q8kk4Qj — by @tikapradhan",flood
102,2019-10-05 20:15:00+00:00,kathmandupost,"As Dashain shoppers flood core areas in Kathmandu, traffic worsens https://t.co/brLQh1RXp6 — by @AnupOjha7",flood
103,2020-07-09 04:36:39+00:00,kathmandupost,"15 houses washed away, two dead and 18 go missing as rains trigger floods in Sindhupalchok

With roads damaged, rescue teams are forced to take alternative routes to reach the incident site.

https://t.co/RtZXeaGhmd",flood
104,2022-12-09 19:45:00+00:00,kathmandupost,"Paddy production hit after flooding becomes more frequent in Bhajani

Nearly 20,000 families were affected by the floods and inundation in several districts in September. 

https://t.co/uumQHaRXVM — by  Mohan Budhaair",flood
105,2021-08-04 05:45:00+00:00,kathmandupost,"Chhangru, Tinkar cut off from district headquarters

Floods and landslides have severely damaged the foot trail linking the villages to the rest of the district, local residents say.

https://t.co/ANx3xvXuo8 — by Manoj Badu",flood
106,2020-07-21 04:00:00+00:00,kathmandupost,"Rain-swollen Bagmati threatens squatter settlement in Thapathali

First it was the coronavirus lockdown and now it is the fear of flood and water-borne diseases that haunt these poor families.

https://t.co/Yke05MWRds — by @AnupOjha7",flood
107,2021-08-30 04:45:00+00:00,kathmandupost,"Nine dead, 90,000 affected as heavy rains over past three days trigger floods, landslides

Meteorological office predicts heavy rainfall in Province 1, Bagmati, Gandaki and parts of Sudurpaschim until Tuesday.

https://t.co/TgpKqekpKg — by @AnupOjha7",flood
108,2018-07-19 06:40:00+00:00,kathmandupost,"Landslides and floods triggered by heavy rains at least killed four people, injured six others and displaced scores of families in Gorkha, Parbat and Baglung and Darchula districts

#KathmanduPost

https://t.co/cuN2yN2Oyj",flood
109,2022-01-15 02:15:00+00:00,kathmandupost,"Lockdown, unseasonal floods and loss in quality dealt triple blow to paddy farmers

https://t.co/aVEmpj2SXk — by Ganesh Chaudhary &amp; Shankar Acharya",flood
110,2021-06-25 07:00:00+00:00,kathmandupost,"Floods continue to wreak havoc in Manang

Marshyangdi River has been gaining strength since Tuesday night following heavy rainfall.
https://t.co/ch8d1vfRue — by Aash Gurung",flood
111,2019-07-18 03:50:00+00:00,kathmandupost,"From droughts in Upper Mustang to floods in the southern plains, there are indications all around that the country is already dealing with adversities created by climate change. 

https://t.co/53RN4tY3Cl — by @CK_Mandal",flood
112,2021-11-01 02:15:00+00:00,kathmandupost,"Jump in inflation sparks worries about economic recovery

October floods have made some food items costlier for consumers already feeling heat of rising energy prices.

https://t.co/i3hZj1SAup — by @PrasainKrishana",flood
113,2019-08-20 08:05:00+00:00,kathmandupost,"The government authorities are yet to erect five boundary pillars along the Nepal-India border that had collapsed in floods last month.
Fearing possible border disputes, the locals worry that the collapsed border pillars might gradually be swept away.  https://t.co/DgkTVFJKxF",flood
114,2019-07-23 07:01:00+00:00,kathmandupost,"Floods and landslides have wreaked so much havoc at Limchungbung Rural Municipality in Udayapur that the local unit has been declared a crisis zone.
https://t.co/uURzCDuAWI — by Dilliram Khatiwada",flood
115,2020-07-11 02:03:06+00:00,kathmandupost,"Rescue teams have yet to reach the disaster site in Myagdi as roads have been blocked by both landslide debris and flash floods

https://t.co/5AbBt0lbvS — by Lal Prasad Sharma",flood
116,2019-08-16 05:51:00+00:00,kathmandupost,"Bagmati Hydroelectric Project resumed operation on Thursday after being out of commission for over a month. The 22 MW project had been devastated by a flood and the ensuing landslide on July 12.
https://t.co/TaCU4GmOFz — by Pratap Bista",flood
117,2022-08-30 04:45:00+00:00,kathmandupost,"Early estimates put the damage from Pakistan’s recent deadly floods at more than $10 billion, its planning minister said on Monday, adding the world has an obligation to help the South Asian nation cope with the effects of man-made climate change.

https://t.co/tABgGJrFop",flood
118,2018-07-12 10:38:20+00:00,kathmandupost,"Making fun of Bhaktapur floods is insult to its people: Basnet

https://t.co/CXTxv2JoRw",flood
119,2018-07-21 04:35:00+00:00,kathmandupost,"Dam in India floods rice fields in Kapilvastu

https://t.co/U9QlFwR7KR",flood
120,2022-09-13 03:45:00+00:00,kathmandupost,"Nepal to provide relief materials worth Rs20 million to flood-hit Pakistan

Pakistan has been severely affected by floods which have killed nearly 1,400 people and displaced more than a million this monsoon.

https://t.co/IdAtin4w59",flood
121,2020-08-03 15:05:00+00:00,kathmandupost,"Flood-displaced families in Kailali living by the roadside

Almost a week into the disaster, more than 200 families from Bhajani have pitched tents along the Postal Highway awaiting relief and safe return to their homes. https://t.co/o1gltwyqrX — by Mohan Budhaair",flood
122,2020-07-03 22:45:00+00:00,kathmandupost,"Fertile fields in Morang face inundation due to lack of proper drainage system

Construction of a railway line along Bathnaha in India to Katahari in Nepal has put many villages at risk of floods.
https://t.co/fSe8oC6gJX — by Deo Narayan Sah",flood
123,2019-04-01 07:15:00+00:00,kathmandupost,"Koshi flood victims pay tax for inundated land 

https://t.co/u3p5ZzpSR4",flood
124,2018-08-31 03:00:00+00:00,kathmandupost,"#Opinion Plan and prepare: Floods should not be forgotten after the monsoon because they are a national issue, by Madhukar Upadhya

https://t.co/rJz963WdDK",flood
